sin,cos,year,month,TF,ZW,STE
0.0,1.0,257,1,-2.59893926144966,-0.11320525511920587,-0.6375060310367666
0.5,0.9,257,2,-1.447406038825829,-0.02642218382512884,-0.3776058669636396
0.9,0.5,257,3,0.1595716580460449,-0.08653904134410964,-0.2520620316463393
1.0,0.0,257,4,0.5464228442776714,-0.022409503869036704,-0.1873846418849891
0.9,-0.5,257,5,0.3506682773464127,-0.05711063554292952,-0.3199481921336936
0.5,-0.9,257,6,0.3245473016061811,0.028404782894342732,-0.1879794524536053
0.0,-1.0,257,7,1.6489503457207737,0.027121426388044708,-0.0384153130042207
-0.5,-0.9,257,8,2.979917182219065,0.03804767050360908,0.0555886355504912
-0.9,-0.5,257,9,3.732792804829245,-0.04064461677870409,0.1950468848854865
-1.0,-0.0,257,10,2.6745711516605097,-0.11184284732328273,-0.0702156419829291
-0.9,0.5,257,11,0.3272879632068516,0.026818106799395065,-0.3768023634089097
-0.5,0.9,257,12,3.109927377676036,0.12628815279261418,0.2100757017123146
0.0,1.0,258,1,4.0460705708536295,-0.026410050371997392,0.0775886843775272
0.5,0.9,258,2,2.0157899993772124,-0.039971027934673685,-0.107291926340239
0.9,0.5,258,3,2.698563424423684,-0.02001558957745442,-0.1955796816203526
1.0,0.0,258,4,4.623011567074425,0.0280330402676723,0.0298204166828626
0.9,-0.5,258,5,6.299646889194459,0.032346917175464784,0.1721381809555443
0.5,-0.9,258,6,5.388725396048482,0.0308487139043586,-0.1663394194621317
0.0,-1.0,258,7,6.5830988143843685,0.08835358772968928,0.0550067637831585
-0.5,-0.9,258,8,7.3441024055428095,0.02421587676104195,0.2726873707603741
-0.9,-0.5,258,9,5.638677237275525,0.023506059244312948,0.2568840206051339
-1.0,-0.0,258,10,5.534639980442097,0.08349048813174385,0.6674963021242608
-0.9,0.5,258,11,5.041308851201375,-0.019731465837129262,0.3906009223289163
-0.5,0.9,258,12,2.9800418704380864,0.041455984903405525,0.3718306386972212
0.0,1.0,259,1,0.6719245964205474,0.0009613398943998214,0.2968289569226881
0.5,0.9,259,2,-1.2431319703334265,0.006941181966817241,0.2528556124853844
0.9,0.5,259,3,-1.04436356501236,0.029039023413532056,0.3671022153866229
1.0,0.0,259,4,1.1647310912368842,0.02552955771819659,0.1176318176968619
0.9,-0.5,259,5,1.933363694697232,0.0359338952248009,0.3206482858512349
0.5,-0.9,259,6,1.815382077758935,0.07598368997156314,0.4833897709621369
0.0,-1.0,259,7,2.6711082401957427,0.10878928931128845,0.4319379484996708
-0.5,-0.9,259,8,2.904193904807697,0.04156420558432324,0.7477502039756969
-0.9,-0.5,259,9,2.38983765803842,0.07895779999181886,0.6845094229924746
-1.0,-0.0,259,10,1.977662099787442,0.1231225455588327,0.8678246642167192
-0.9,0.5,259,11,2.735984963621512,0.1251615084280256,0.9982368100360928
-0.5,0.9,259,12,1.8086668894654805,0.10101357297163176,0.994571354353652
0.0,1.0,260,1,-1.6320485419656652,-0.011892551466029447,0.9008085579059592
0.5,0.9,260,2,-4.147340677615618,0.11360666334576461,0.6880122090842993
0.9,0.5,260,3,-2.589672233209076,0.10858256385935451,0.8144515392454527
1.0,0.0,260,4,-3.053369754857283,0.06968071749346047,0.7546769417944335
0.9,-0.5,260,5,-3.519918438543619,0.16690987790443415,1.033371467507296
0.5,-0.9,260,6,-2.773913234495336,0.13101218072477372,0.944958413683281
0.0,-1.0,260,7,-2.500792778738868,0.10723467027376704,1.1900222388195714
-0.5,-0.9,260,8,-3.880738175637198,0.0029888120084179525,1.3889233160200434
-0.9,-0.5,260,9,-7.340273667511669,-0.01881118238040781,0.9837401674219736
-1.0,-0.0,260,10,-7.824074145428353,0.054337702853441326,0.7148997379213643
-0.9,0.5,260,11,-8.280702859636042,0.0027346107799664588,0.4154342626690265
-0.5,0.9,260,12,-10.069633391896511,-0.0014369186947896888,0.1005465769259825
0.0,1.0,261,1,-11.065454338634629,-0.01386323649039367,0.0002334089657174
0.5,0.9,261,2,-9.291898350934074,-0.01955028979847906,0.0946667647768767
0.9,0.5,261,3,-6.640147734608619,-0.0187493689945149,0.1290304389424704
1.0,0.0,261,4,-3.219172954954358,0.04970096007148363,0.3260118210122245
0.9,-0.5,261,5,-2.3844396103619125,-0.00391303853702883,0.2266311331578188
0.5,-0.9,261,6,-2.252622382160809,0.01957450428297806,0.1859449586811604
0.0,-1.0,261,7,-2.0413495309707383,-0.005508488200557965,-0.1129151876932311
-0.5,-0.9,261,8,-2.603964248640043,-0.05805262306717435,-0.2063344584689633
-0.9,-0.5,261,9,-2.581922859746199,0.024653951150292203,-0.4094633714007851
-1.0,-0.0,261,10,-0.4911717865651072,0.04542630619681333,0.2230703737566246
-0.9,0.5,261,11,-1.1027036676834852,-0.06771476015233893,-0.1900936392147309
-0.5,0.9,261,12,-1.938798734024376,0.016079761116202893,-0.3669850232721797
0.0,1.0,262,1,-1.2609318171995327,-0.05301241560570867,-0.3746611039451576
0.5,0.9,262,2,-1.07350234138011,-0.02298261511207365,-0.2469600721909862
0.9,0.5,262,3,0.9084106755515876,-0.08390516405811238,-0.3118900549162042
1.0,0.0,262,4,0.6282055405581609,-0.005535940864909306,-0.4004939389929498
0.9,-0.5,262,5,2.556740890222112,0.04521938832610215,-0.0044182261537345
0.5,-0.9,262,6,2.9950946480035374,-0.013214634897920848,-0.2112836109399145
0.0,-1.0,262,7,2.9548962492077355,0.025728011398498684,-0.0708743563144146
-0.5,-0.9,262,8,3.3355428300806067,0.003690102217381229,0.4805199048145805
-0.9,-0.5,262,9,2.057426450780195,0.0070278662701132,0.4286077495094161
-1.0,-0.0,262,10,2.7699667613557706,0.02219012754684249,0.5817696470700452
-0.9,0.5,262,11,1.857823555925324,0.058982731615515094,0.2734794813327632
-0.5,0.9,262,12,0.8512162614892809,0.01796028059449837,0.3716654283578715
0.0,1.0,263,1,0.2900139913040714,0.10058572077496435,0.2997488184146397
0.5,0.9,263,2,0.8519358012681978,0.016619613358236283,0.3650727460363131
0.9,0.5,263,3,0.9050599710045047,0.01570373834181024,0.2423869010663504
1.0,0.0,263,4,0.273871846641843,0.03535304493786773,0.2003973196511012
0.9,-0.5,263,5,-1.1327805188947586,0.06785331954224604,0.2939040996798562
0.5,-0.9,263,6,-1.3288562221590043,0.15385942645279363,0.4209243928525916
0.0,-1.0,263,7,-1.89381844126581,0.018983726888611538,0.6369341307657017
-0.5,-0.9,263,8,-4.475189020299189,0.031107211441813134,0.6250239287080223
-0.9,-0.5,263,9,-5.465641813502555,0.013940896737704453,0.5410621798027099
-1.0,-0.0,263,10,-3.856500525410739,0.07091288687397684,0.5775214320742028
-0.9,0.5,263,11,-4.44307780773764,0.0675457558283147,0.447268752792085
-0.5,0.9,263,12,-6.946184406208883,0.05365739723435271,0.2340485498498953
0.0,1.0,264,1,-7.674298159136202,-0.03530528208498903,0.237191434858113
0.5,0.9,264,2,-6.610352354254906,0.07855633569850164,0.4263619201136778
0.9,0.5,264,3,-6.337730376673552,-0.05332865378313924,0.0962629426566498
1.0,0.0,264,4,-7.172839055693492,-0.0001004788908612252,0.0477856718999971
0.9,-0.5,264,5,-7.334987679457652,0.021856905753572842,0.0912733624561275
0.5,-0.9,264,6,-5.785725837679232,0.07932552949231021,0.0463649375991904
0.0,-1.0,264,7,-2.890805713922431,0.016143207698795462,0.1446035030407023
-0.5,-0.9,264,8,-2.850356305572818,0.04156672937051528,0.1234945691232445
-0.9,-0.5,264,9,-3.3741698856575346,-0.04368176641076955,0.0280299267032361
-1.0,-0.0,264,10,-4.111906867317433,0.08838523787901797,0.1068208965086806
-0.9,0.5,264,11,-2.2007776068312195,0.004618433185179053,0.3113068157949769
-0.5,0.9,264,12,-2.041222825885149,0.07026052836647961,0.1126828021571219
0.0,1.0,265,1,-3.311907094435658,0.02045376387232334,0.126194491227525
0.5,0.9,265,2,-6.204265744497019,-0.06725006739652849,-0.1178044650704183
0.9,0.5,265,3,-7.378416950992427,0.00022726541223046047,0.0543434417113011
1.0,0.0,265,4,-5.912396235008068,-0.05570259673794025,0.0624749288523204
0.9,-0.5,265,5,-5.159357088077018,0.014765697804070376,-0.0709974100388687
0.5,-0.9,265,6,-4.06740374361745,-0.0007286439953291406,-0.0932742090010986
0.0,-1.0,265,7,-2.7342237113027017,0.022378250092453193,-0.0378878281220467
-0.5,-0.9,265,8,-0.9359585386247256,0.02875783672860566,0.2610975488780089
-0.9,-0.5,265,9,-0.1752360250790187,-0.010771467207279617,0.3147027585675268
-1.0,-0.0,265,10,0.244330918400074,0.03556643949391892,0.4127176479905342
-0.9,0.5,265,11,-0.4609835281191625,-0.05193160523570221,0.2487325403608926
-0.5,0.9,265,12,-1.1966989982687666,0.001796634981109984,-0.0433449050238139
0.0,1.0,266,1,0.2445362651365945,-0.004755383417347649,0.0965128900229728
0.5,0.9,266,2,2.3254758462455114,0.01055870085241921,0.1352402544570777
0.9,0.5,266,3,3.747291683143662,-0.057267499330897385,0.1776914596071424
1.0,0.0,266,4,3.2057670462984613,0.05577307207159002,-0.0203348359874774
0.9,-0.5,266,5,4.025272487700298,-0.007656146771046314,0.2176816344617917
0.5,-0.9,266,6,3.963593410435265,0.05578578437315335,0.3110840025541027
0.0,-1.0,266,7,3.907584573660418,0.06406604649168193,0.3323202969570542
-0.5,-0.9,266,8,3.357074566597213,0.06285732375768441,0.4955315306951127
-0.9,-0.5,266,9,2.671289339586153,-0.030511235554428875,0.6087430671874554
-1.0,-0.0,266,10,4.007380128068086,0.11722790246625796,0.9182736469259278
-0.9,0.5,266,11,4.194743886393339,0.09635841398838568,0.9882157835042832
-0.5,0.9,266,12,2.091719152452095,0.08870008946459423,1.159259883877774
0.0,1.0,267,1,2.188172871582972,0.17878437311347067,1.4583420093530968
0.5,0.9,267,2,3.693327110346941,0.18475190502310923,1.912973348810579
0.9,0.5,267,3,3.400164049147254,0.268671387937243,1.804410714558924
1.0,0.0,267,4,0.5458624205472004,0.11111721811461095,1.5247025648980694
0.9,-0.5,267,5,-2.702489205161337,0.1112174414448674,1.2816274491613735
0.5,-0.9,267,6,-4.196780413704482,0.20847581906026078,1.0998848652131406
0.0,-1.0,267,7,-4.5548187022063225,0.21377584342483175,1.361795711223317
-0.5,-0.9,267,8,-4.924041805527581,0.17710077059201956,1.743874443845153
-0.9,-0.5,267,9,-6.876185577093768,0.07536581565521072,1.5318143747552937
-1.0,-0.0,267,10,-6.16846495101422,0.20889516884647905,1.9246300291965488
-0.9,0.5,267,11,-6.390044155057679,0.17114262003711145,1.8122621818082192
-0.5,0.9,267,12,-7.8034710323159775,0.15539628320465865,1.7177313550762157
0.0,1.0,268,1,-11.113073860209411,0.1684225873635752,1.831514092844392
0.5,0.9,268,2,-13.721472220445596,0.1451781881042517,1.8434136160218613
0.9,0.5,268,3,-16.66350316330502,0.036506598093218226,1.387879313051473
1.0,0.0,268,4,-19.802752657291443,0.02728651055955392,1.0422576746002787
0.9,-0.5,268,5,-20.011570385784665,0.03254264826219679,0.6554235911266846
0.5,-0.9,268,6,-18.19464588611177,0.04913391919439482,0.4945095771217438
0.0,-1.0,268,7,-16.123518990379214,-0.021504347548509762,0.0876982865259666
-0.5,-0.9,268,8,-14.670583810763684,-0.11732485682287327,-0.8671536473850767
-0.9,-0.5,268,9,-12.79453529675098,-0.0328610791369455,-1.2841338259644886
-1.0,-0.0,268,10,-10.774881335261892,-0.05478326143655025,-1.1928990296073216
-0.9,0.5,268,11,-9.061633942432149,-0.10987109750383016,-1.1679385706371743
-0.5,0.9,268,12,-6.927828990924681,-0.0760643966080009,-1.4351529452763043
0.0,1.0,269,1,-2.3152441343532373,-0.11811092786224767,-1.3583774535120423
0.5,0.9,269,2,1.071092105572865,-0.2143871100776919,-1.4153926297837522
0.9,0.5,269,3,1.7479209906503317,-0.15768333132095474,-1.467352537813159
1.0,0.0,269,4,1.234402037520458,-0.132862641256999,-1.4108208305910686
0.9,-0.5,269,5,1.551965200347698,-0.13508138890327934,-1.3246585836198896
0.5,-0.9,269,6,2.213485534778932,-0.17830465638480922,-1.6903416170987158
0.0,-1.0,269,7,1.9604728954918016,-0.16973386986677244,-1.8251949204806688
-0.5,-0.9,269,8,2.8606032109916044,-0.19199696078037437,-1.733512550212035
-0.9,-0.5,269,9,2.0637754968068465,-0.22324032727421095,-1.6904339732855511
-1.0,-0.0,269,10,1.637278640521157,-0.20386575797015352,-1.6966607915937089
-0.9,0.5,269,11,3.6441103889265567,-0.12056821273740433,-1.5121566839991338
-0.5,0.9,269,12,8.12731376823512,-0.10593128432973141,-1.2897602948193083
0.0,1.0,270,1,12.089747976845864,-0.13109767094166688,-0.913241724801938
0.5,0.9,270,2,11.64183773932612,-0.14805380358073778,-0.9036601554649368
0.9,0.5,270,3,9.960738397229388,-0.1156579644649962,-0.8669918330761226
1.0,0.0,270,4,8.663747132671109,-0.07031188495500386,-0.8601764940597362
0.9,-0.5,270,5,8.55533881944068,-0.04641639859879662,-0.7896671599338706
0.5,-0.9,270,6,8.012563857205409,0.0015147602413550418,-0.7010087432720401
0.0,-1.0,270,7,6.740887378228809,-0.06968057074918586,-0.6076626549963705
-0.5,-0.9,270,8,5.759322132990501,-0.007163765063068892,-0.5043713218269111
-0.9,-0.5,270,9,5.046477587739763,-0.10280423465263026,-0.4271379119297688
-1.0,-0.0,270,10,4.438494045258889,-0.06509131241340847,-0.5201848409404426
-0.9,0.5,270,11,3.71727610450216,-0.042974304954263576,-0.6706344645718901
-0.5,0.9,270,12,6.089045534950242,0.01624447293389279,-0.352456269171723
0.0,1.0,271,1,8.833117142588907,0.021098826861223444,-0.1566819397638156
0.5,0.9,271,2,11.40136600040287,-0.08249918082445243,-0.211464424863102
0.9,0.5,271,3,9.94888345108193,-0.006462605178951426,-0.3034733863533529
1.0,0.0,271,4,9.61977093257915,0.0530707945524117,0.0720959084621877
0.9,-0.5,271,5,9.689693363485151,-0.0048122979959896485,0.1137457825158537
0.5,-0.9,271,6,7.793916106487994,0.048859856863987965,0.0854706545048088
0.0,-1.0,271,7,6.826735230124217,-0.0007080343712628742,0.1234161565656786
-0.5,-0.9,271,8,5.121296288820856,0.06545457862836007,0.3612109214853242
-0.9,-0.5,271,9,5.104638228429261,0.002193795874331435,0.4738282050923676
-1.0,-0.0,271,10,2.9857720242396213,-0.046013657919932914,0.2947041553489918
-0.9,0.5,271,11,1.310869314117508,0.06558315626531667,0.2529562567726208
-0.5,0.9,271,12,1.6343578743599507,0.02437542754707037,0.378758599924729
0.0,1.0,272,1,1.0430264771636368,0.041904877839391105,0.2693480607093051
0.5,0.9,272,2,3.1149819138575423,0.11697667080730105,0.5189824578863438
0.9,0.5,272,3,3.313782963347588,0.06178248881038892,0.9061644857686008
1.0,0.0,272,4,0.3778477921066382,0.11134567289989541,0.7396842485159243
0.9,-0.5,272,5,-1.4873774809396516,0.1245744002793508,0.6163142561244563
0.5,-0.9,272,6,-2.611522529141272,0.07080076354505505,0.8049494698786296
0.0,-1.0,272,7,-4.725757156362963,0.03111972523192008,0.6162036910832253
-0.5,-0.9,272,8,-5.752586981235878,0.04085975759532712,0.0381696820438202
-0.9,-0.5,272,9,-3.23286139622646,0.018194248655894585,-0.0147403793149117
-1.0,-0.0,272,10,-3.0648769717355853,-0.06592849467346223,-0.4112258241399014
-0.9,0.5,272,11,-2.528489997784913,0.003461812008847394,-0.3776589421533948
-0.5,0.9,272,12,-1.4984274359729517,0.024003025844638787,-0.2695733388495371
0.0,1.0,273,1,-1.399316029055158,-0.10660708281245275,-0.6068488224990207
0.5,0.9,273,2,-1.708183726773589,-0.0864467653453971,-0.6822192370001234
0.9,0.5,273,3,-0.061221399883516,-0.08052781523194359,-0.6041424626930295
1.0,0.0,273,4,1.2206290047785022,-0.08741039021783197,-0.8413507281206891
0.9,-0.5,273,5,2.1705175359353714,-0.019689785415006246,-0.7348621212524059
0.5,-0.9,273,6,3.5961531122885733,-0.05297750680107983,-0.9275824067110752
0.0,-1.0,273,7,5.642635915419177,0.002162610594447607,-0.7384262638159939
-0.5,-0.9,273,8,5.36566345436265,-0.1560424825231424,-0.640573368909953
-0.9,-0.5,273,9,4.7795254807233984,-0.038144817029412484,-0.388577927598953
-1.0,-0.0,273,10,4.218738712712648,-0.04076723805844552,-0.3216388837310099
-0.9,0.5,273,11,5.006777541979762,-0.008013176400394818,-0.3361489374992293
-0.5,0.9,273,12,6.772761233575286,0.05707229027225597,-0.0026760201987895
0.0,1.0,274,1,8.771403903305075,-0.0302273370064784,0.1494488089956644
0.5,0.9,274,2,8.953358843615913,-0.010291877119561131,0.0405487498482841
0.9,0.5,274,3,10.555520138715432,0.029529443093070984,0.198203404728529
1.0,0.0,274,4,11.69819143857205,0.09031835557717367,0.453365687041195
0.9,-0.5,274,5,10.947574249037771,0.06219532852581495,0.7024340879203331
0.5,-0.9,274,6,8.380834161146879,0.1064362014317505,0.7508343928478952
0.0,-1.0,274,7,7.329917620460773,0.10564655733661264,0.8524661399956301
-0.5,-0.9,274,8,7.267447632034433,0.17807436583625944,1.004854987295802
-0.9,-0.5,274,9,6.743463705302799,0.14413715572879426,1.4550912675311392
-1.0,-0.0,274,10,5.477148964841541,0.16586185434347686,1.740306294386693
-0.9,0.5,274,11,4.774117548177382,0.1939178670500585,1.906957823875848
-0.5,0.9,274,12,2.695027892288743,0.19727870904345954,2.092907602650587
0.0,1.0,275,1,-1.6813348969339124,0.2038530312895587,2.113798324110894
0.5,0.9,275,2,-5.760184225879094,0.20504100848752185,2.009280638582784
0.9,0.5,275,3,-7.417634285202545,0.12843219262149108,1.5542961462386038
1.0,0.0,275,4,-10.580182940872517,0.07603002984106931,1.2383701620369607
0.9,-0.5,275,5,-12.102652086747003,0.12231110988843669,0.8616112776368323
0.5,-0.9,275,6,-11.38846623251761,0.1816918589103828,0.8610398652442413
0.0,-1.0,275,7,-9.90784538645912,0.07506552511770331,0.9907223361791404
-0.5,-0.9,275,8,-9.366249231098264,0.09075278133265083,0.823231872886792
-0.9,-0.5,275,9,-8.384999715428355,0.04666605521331581,0.7334301588246407
-1.0,-0.0,275,10,-7.582010250840106,0.06522945490641253,0.6070867465873772
-0.9,0.5,275,11,-7.501839676078552,0.07560042541452017,0.4232003744546007
-0.5,0.9,275,12,-6.909301615798526,0.053047865100179545,0.398849271950816
0.0,1.0,276,1,-7.829727767827837,-0.008809033339040064,-0.0120063191581796
0.5,0.9,276,2,-6.082822659780038,0.0403553716310658,0.1236165421749441
0.9,0.5,276,3,-5.218406552340194,-0.010707001123711554,0.196269677836323
1.0,0.0,276,4,-6.096952364326384,-0.013893745286232297,0.0808898491154121
0.9,-0.5,276,5,-6.529410347803282,0.029336809242035144,0.1696089710092934
0.5,-0.9,276,6,-6.381019281609882,0.010351940486724814,0.1135171327295372
0.0,-1.0,276,7,-5.578208754969074,0.026296945726710708,0.0137304316369863
-0.5,-0.9,276,8,-3.725618264966706,-0.0864162453358736,-0.2244254309395293
-0.9,-0.5,276,9,-4.235658285516371,-0.07791897018005581,-0.6544927524174561
-1.0,-0.0,276,10,-3.063559532301652,-0.037244316232734116,-0.546402946488917
-0.9,0.5,276,11,-2.5451691132543286,-0.05820190420075527,-0.6328192513925961
-0.5,0.9,276,12,-1.0084916712383931,-0.04770287171893651,-0.80183992395282
0.0,1.0,277,1,-0.9462285989631102,-0.10250461855277374,-0.8283546873968741
0.5,0.9,277,2,1.883395750026569,-0.07402193831721343,-0.780663758649195
0.9,0.5,277,3,4.3718017463698295,-0.04241768874488042,-0.7121107493446994
1.0,0.0,277,4,6.291941539289063,-0.0273990403392309,-0.7170055426304413
0.9,-0.5,277,5,7.379370990419187,0.01869291229501352,-0.4262041097342583
0.5,-0.9,277,6,7.869448650968053,0.02712326955590404,-0.4507835785910475
0.0,-1.0,277,7,7.529068771374916,-0.0416330033339959,-0.3144519256386924
-0.5,-0.9,277,8,6.193827989723106,-0.09163218881483438,-0.2658781471437028
-0.9,-0.5,277,9,3.7505778258849527,-0.1322959192813001,-0.4498975724371641
-1.0,-0.0,277,10,3.479690949902458,-0.05116931321361766,-0.3195936861198221
-0.9,0.5,277,11,4.1012371484394805,-0.015639168650920954,-0.282093197442323
-0.5,0.9,277,12,5.941501242721132,-0.04905882585068528,-0.2040852904911684
0.0,1.0,278,1,8.057944085232558,-0.02564565100629489,-0.0844846708520605
0.5,0.9,278,2,8.771267395798196,-0.01270309926604429,0.1737294361306118
0.9,0.5,278,3,6.852888602065199,0.005030283461141313,0.2290941823498709
1.0,0.0,278,4,4.419290096995288,-0.03313027347103486,0.1339231229852075
0.9,-0.5,278,5,3.4707542345095965,0.001401105070224987,0.0616758927501587
0.5,-0.9,278,6,4.144086082584429,0.009100900677081684,0.2328736872030701
0.0,-1.0,278,7,2.5801441236181835,0.03274230342514629,0.3798728682022409
-0.5,-0.9,278,8,1.6087732383856004,-0.02103275430667709,0.4143069848179398
-0.9,-0.5,278,9,0.6872237721149912,-0.005151474289604357,0.193384706045964
-1.0,-0.0,278,10,0.8840312230473016,0.0008228156465811336,0.1907266476472933
-0.9,0.5,278,11,1.4136469121966664,0.03960685519475508,0.321562282903485
-0.5,0.9,278,12,-0.2042256566779885,-0.08635992926905457,0.0105256610043456
0.0,1.0,279,1,-2.3330094346876056,-0.057171690381560114,-0.2990584583214409
0.5,0.9,279,2,-3.3980309998901026,-0.0021371126099954713,-0.2412894327660598
0.9,0.5,279,3,-2.7112348392295607,-0.02237589034355232,-0.0195719895467979
1.0,0.0,279,4,-3.13893585372076,-0.00635764044893018,0.2976044052313076
0.9,-0.5,279,5,-3.75258184223142,-0.03380588014796718,0.0399171151909132
0.5,-0.9,279,6,-4.399820222442987,-0.04203596649909428,-0.1428089745999113
0.0,-1.0,279,7,-4.682378393265679,-0.049494129419964485,-0.3366122484816892
-0.5,-0.9,279,8,-3.505366964056188,-0.01622534405066764,-0.4372206504977852
-0.9,-0.5,279,9,-1.7895626878353448,-0.07873933021234282,-0.6936134461009453
-1.0,-0.0,279,10,-0.5043892268938339,-0.058181811618672995,-0.7665678079453417
-0.9,0.5,279,11,0.1701728094085906,-0.03387564534197482,-0.6183195116297319
-0.5,0.9,279,12,3.5252396411308724,-0.03502601763663443,-0.4991187964608669
0.0,1.0,280,1,5.337560071913871,-0.07667786502936441,-0.6035026402978003
0.5,0.9,280,2,7.693397414459913,-0.047857488308800884,-0.5278119169511595
0.9,0.5,280,3,8.177113279005367,-0.006411348498710497,-0.3233664206992323
1.0,0.0,280,4,8.357686524134717,-0.024137051149897382,-0.3442866119441763
0.9,-0.5,280,5,7.338900478574466,0.050758620513383874,-0.1078957277201294
0.5,-0.9,280,6,6.33945026792121,-0.035714561083971044,-0.1958827343517102
0.0,-1.0,280,7,5.313306005601253,0.028664233027706213,-0.0720072069479624
-0.5,-0.9,280,8,5.688634697351969,0.0008569338832524288,-0.0738016778510691
-0.9,-0.5,280,9,4.312600293822829,-0.06539618862220122,-0.1233472367102353
-1.0,-0.0,280,10,2.891779281049674,-0.0015582259242713373,-0.2470492629093403
-0.9,0.5,280,11,2.519621359321996,-0.01653799471313463,-0.2653301358852981
-0.5,0.9,280,12,2.338563086698011,-0.055612493964704954,-0.388196632761676
0.0,1.0,281,1,1.0685763786695597,-0.013670255126292412,-0.363742307717244
0.5,0.9,281,2,-0.2438794908960201,-0.08633131086255115,-0.3019758476300407
0.9,0.5,281,3,-2.2555446563856973,-0.08585543269385458,-0.1917566726126217
1.0,0.0,281,4,-3.0036525369610514,-0.023722437980516497,-0.2107750671368746
0.9,-0.5,281,5,-2.1948363695983035,-0.03148295555632801,-0.1046339564822149
0.5,-0.9,281,6,-1.5009782835414585,-0.08608635371883448,-0.3462908851713002
0.0,-1.0,281,7,-1.7403439038810564,-0.011593026357521182,-0.541935979108323
-0.5,-0.9,281,8,-0.8725452598155026,-0.1244699269385394,-0.5670971765438152
-0.9,-0.5,281,9,-0.7916127657219371,-0.07313726194489292,-0.6328465440489383
-1.0,-0.0,281,10,1.1022570195792876,0.0011666480512155396,-0.4056594073265817
-0.9,0.5,281,11,2.081685026134778,-0.06707899047765774,-0.3823084004021587
-0.5,0.9,281,12,2.686996646356673,-0.11790506458886327,-0.4128209059336785
0.0,1.0,282,1,2.522466569877131,-0.07288173667942213,-0.4463645750010499
0.5,0.9,282,2,5.472085802225285,-0.07213616607471822,-0.3465770204788397
0.9,0.5,282,3,7.141647064554364,-0.05307847691826165,-0.2361976460957086
1.0,0.0,282,4,7.462619997744913,-0.0005095207786270086,-0.1764297033214786
0.9,-0.5,282,5,8.17690157763459,0.04765283873245938,-0.0541835333845406
0.5,-0.9,282,6,7.5476191059070095,0.1213117828947243,-0.0241590188200097
0.0,-1.0,282,7,8.825588823056188,0.14455357485010545,0.6567679819617305
-0.5,-0.9,282,8,8.48525043975506,0.09198912860459336,1.2575890771222504
-0.9,-0.5,282,9,6.564232788501397,0.11122614303546269,1.5238374023924115
-1.0,-0.0,282,10,5.332290358080871,0.17315633005561246,1.6503983414037189
-0.9,0.5,282,11,5.264804833829081,0.16604349771723484,1.907218139802374
-0.5,0.9,282,12,3.230649256112509,0.25757881686283984,2.1718268851033624
0.0,1.0,283,1,-2.242196657704314,0.16586555394864547,2.1225369429122534
0.5,0.9,283,2,-8.572707703060082,0.2323571275944465,1.8249610826588445
0.9,0.5,283,3,-10.478004506363868,0.1036730758548348,1.5472729793788105
1.0,0.0,283,4,-12.021189448821175,0.02824969341060161,0.9827713919765017
0.9,-0.5,283,5,-13.713092776814085,0.09462191317270305,0.6987627855164884
0.5,-0.9,283,6,-11.910878115072842,0.14017865881146563,0.6745674940528501
0.0,-1.0,283,7,-10.194744463789196,0.007341291181994896,0.2233498068909763
-0.5,-0.9,283,8,-8.13569769828332,0.10087871113346271,0.2892468789976046
-0.9,-0.5,283,9,-5.030101860644088,0.025361078869978713,0.4561503133013521
-1.0,-0.0,283,10,-5.914096443685517,-0.00011501277035903675,-0.1469749083425909
-0.9,0.5,283,11,-8.07127406915052,0.022949077250848562,-0.0397234159789834
-0.5,0.9,283,12,-8.630523487319495,-0.004784262299864153,-0.2869713206454358
0.0,1.0,284,1,-7.005689367964626,0.0021355376681270817,-0.3798854010401867
0.5,0.9,284,2,-6.060841448173926,-0.11222536918915868,-0.6626556353157845
0.9,0.5,284,3,-6.4121179319248345,-0.13063289200550812,-0.5772774050592728
1.0,0.0,284,4,-5.780320194402919,-0.05348667331287668,-0.573575638798907
0.9,-0.5,284,5,-5.087905640145918,-0.048371133472307884,-0.5117796503645292
0.5,-0.9,284,6,-3.6440106552101232,-0.03681238892044262,-0.5949457861144926
0.0,-1.0,284,7,-2.000993670546204,-0.0960465596937621,-0.8453655266573926
-0.5,-0.9,284,8,-1.1834747550548137,-0.06534781284876869,-1.0566335357821277
-0.9,-0.5,284,9,0.5915664957140709,-0.04948311650237984,-0.7490941877371707
-1.0,-0.0,284,10,1.6237514000868172,-0.07288129751933271,-0.4988507605024226
-0.9,0.5,284,11,1.6247875420074809,-0.05128534724020555,-0.3901700050138053
-0.5,0.9,284,12,2.003197446816666,-0.05204857395431634,-0.37529611462745
0.0,1.0,285,1,2.895092766799616,-0.03186452739079835,-0.3091773575119206
0.5,0.9,285,2,4.207269681427569,0.05421778462373165,-0.1201061004491413
0.9,0.5,285,3,6.886195428481122,-0.025745813659944904,0.1667443293867631
1.0,0.0,285,4,6.295165496694388,0.018073712336630545,0.0754531666759718
0.9,-0.5,285,5,5.080212731373278,-0.003369440586314726,0.0645364694524912
0.5,-0.9,285,6,3.867389790081977,0.06516090339299958,0.2460176374017272
0.0,-1.0,285,7,2.8591996224922167,0.02806288305704086,0.3049506466188486
-0.5,-0.9,285,8,2.127033391916421,0.07633162953658978,0.3773809797497942
-0.9,-0.5,285,9,1.7926913919924905,0.040504168913961046,0.7195096906589185
